unit,schedule,treatment,treatment_5,treatment_25,npv_5_percent,stock_0,stock_5,stock_25,harvest_value_25,stock_1_0,stock_1_5,stock_1_25,stock_2_0,stock_2_5,stock_2_25,stock_30_0,stock_30_5,stock_30_25,harvest_value_5
43124564,10,above_5 + above_25,above,above,1153.9324795798939,20.42743917492173,17.840660399528538,21.93492738030516,2778.4504148903384,0.0,0.0,0.0,1.531363820256523,1.8751850788923226,4.056882125463643,18.896075354665207,15.965475320636216,20.14541414248464,697.8964608593203
43124564,11,above_5 + even_25,above,even,1150.6580890091084,20.42743917492173,17.840660399528538,22.504010915417087,2634.1111834708895,0.0,0.0,0.0,1.531363820256523,1.8751850788923226,3.621595280298072,18.896075354665207,15.965475320636216,21.208609531826955,697.8964608593203
43124564,12,even_5,even,donothing,1172.4485767023118,20.42743917492173,18.73090551128734,64.49280512896684,0.0,0.0,0.0,0.0,1.531363820256523,1.6519114540474682,8.683559069999149,18.896075354665207,17.078994057239875,62.34666029006478,645.5000988807411
43124564,13,even_5 + below_25,even,below,1229.725489265356,20.42743917492173,18.73090551128734,25.03422951702326,2474.44362465079,0.0,0.0,0.0,1.531363820256523,1.6519114540474682,2.770620464922533,18.896075354665207,17.078994057239875,24.801242947569655,645.5000988807411
43124564,14,even_5 + above_25,even,above,1238.2599509845322,20.42743917492173,18.73090551128734,22.439852138665543,2843.1444404917156,0.0,0.0,0.0,1.531363820256523,1.6519114540474682,3.532786946929528,18.896075354665207,17.078994057239875,21.18171595970419,645.5000988807411
43124564,15,even_5 + even_25,even,even,1235.8077569278653,20.42743917492173,18.73090551128734,22.48725069004145,2737.206189311539,0.0,0.0,0.0,1.531363820256523,1.6519114540474682,3.0277698310435093,18.896075354665207,17.078994057239875,21.73893625538441,645.5000988807411
43124565,0,donothing,donothing,donothing,5362.356761526041,62.44343444384817,99.8767642150824,240.41517354587424,0.0,0.0,0.0,0.0,8.888645631092983,13.610459880077004,35.77200356007242,53.554788812755184,86.2663043350054,224.72008560448648,0.0
43124565,1,below_25,donothing,below,5667.565779081125,62.44343444384817,99.8767642150824,69.41243566846651,11192.28326158415,0.0,0.0,0.0,8.888645631092983,13.610459880077004,9.919334408858258,53.554788812755184,86.2663043350054,65.28968885950553,0.0
43124565,2,above_25,donothing,above,5694.671555043287,62.44343444384817,99.8767642150824,63.43885297726571,12186.27591954635,0.0,0.0,0.0,8.888645631092983,13.610459880077004,9.578012550496272,53.554788812755184,86.2663043350054,59.15857800042419,0.0
43124565,3,even_25,donothing,even,5690.494882359198,62.44343444384817,99.8767642150824,61.11031142480446,12033.11365669521,0.0,0.0,0.0,8.888645631092983,13.610459880077004,9.092763346021146,53.554788812755184,86.2663043350054,57.12083065372121,0.0
43124565,4,below_5,below,donothing,2728.3241136401866,62.44343444384817,56.328178331899785,157.38206689390682,0.0,0.0,0.0,0.0,8.888645631092983,8.344748862998273,24.827002388732495,53.554788812755184,47.98342946890153,146.99133429974682,1864.5076433681154
43124565,5,below_5 + below_25,below,below,2888.3662231649637,62.44343444384817,56.328178331899785,68.61853434869212,6307.702836501357,0.0,0.0,0.0,8.888645631092983,8.344748862998273,10.47445865506408,53.554788812755184,47.98342946890153,64.43828502964868,1864.5076433681154
43124565,6,below_5 + above_25,below,above,2902.0954825314643,62.44343444384817,56.328178331899785,64.5284579193806,6848.810976766697,0.0,0.0,0.0,8.888645631092983,8.344748862998273,10.316659914459887,53.554788812755184,47.98342946890153,60.130834692752906,1864.5076433681154
43124565,7,below_5 + even_25,below,even,2905.4694810991946,62.44343444384817,56.328178331899785,60.97303731586814,6981.789605949039,0.0,0.0,0.0,8.888645631092983,8.344748862998273,9.618489405846912,53.554788812755184,47.98342946890153,56.94745461317041,1864.5076433681154
43124565,8,below_5 + clearcut_25,below,clearcut,8670.907923391214,62.44343444384817,56.328178331899785,0.03957031258045379,11397.36063739983,0.0,0.0,0.04320000000000001,8.888645631092983,8.344748862998273,0.0,53.554788812755184,47.98342946890153,0.0,1864.5076433681154
43124565,9,above_5,above,donothing,2319.5243386915627,62.44343444384817,53.19176701387249,158.05596335759742,0.0,0.0,0.0,0.0,8.888645631092983,6.5367013663683915,20.67804173393107,53.554788812755184,46.6550656475041,152.3585211013414,2277.3340530959695
43124565,10,above_5 + below_25,above,below,2470.9425669130383,62.44343444384817,53.19176701387249,67.35376338862497,6138.30250276667,0.0,0.0,0.0,8.888645631092983,6.5367013663683915,8.716591750167389,53.554788812755184,46.6550656475041,65.02098488539119,2277.3340530959695
43124565,11,above_5 + above_25,above,above,2485.5786043580774,62.44343444384817,53.19176701387249,63.34725031062107,6731.628856764475,0.0,0.0,0.0,8.888645631092983,6.5367013663683915,8.35693417608761,53.554788812755184,46.6550656475041,60.99439067089495,2277.3340530959695
43124565,12,above_5 + even_25,above,even,2484.678815566055,62.44343444384817,53.19176701387249,61.23411861336651,6695.15256286712,0.0,0.0,0.0,8.888645631092983,6.5367013663683915,8.011097040121982,53.554788812755184,46.6550656475041,59.02681274839853,2277.3340530959695
43124565,13,even_5,even,donothing,2418.3763944928346,62.44343444384817,53.078607451227604,154.80948842873113,0.0,0.0,0.0,0.0,8.888645631092983,7.233156409128004,22.412392403671227,53.554788812755184,45.84545104209961,146.93007902184613,2152.0202142932676
43124565,14,even_5 + below_25,even,below,2568.8515208517697,62.44343444384817,53.078607451227604,67.79498280952643,6048.910648881143,0.0,0.0,0.0,8.888645631092983,7.233156409128004,9.626472363347698,53.554788812755184,45.84545104209961,64.53287055380763,2152.0202142932676
43124565,15,even_5 + above_25,even,above,2581.331921065492,62.44343444384817,53.078607451227604,64.58644227569826,6550.6070260948845,0.0,0.0,0.0,8.888645631092983,7.233156409128004,9.43533780622444,53.554788812755184,45.84545104209961,61.21425781325447,2152.0202142932676
43124565,16,even_5 + even_25,even,even,2574.0292714605594,62.44343444384817,53.078607451227604,66.64040856544322,6257.049705166318,0.0,0.0,0.0,8.888645631092983,7.233156409128004,9.647800027433547,53.554788812755184,45.84545104209961,63.24858118161366,2152.0202142932676
43124565,17,even_5 + clearcut_25,even,clearcut,8345.080054302709,62.44343444384817,53.078607451227604,0.03949257291348023,10986.28527633381,0.0,0.0,0.04320000000000001,8.888645631092983,7.233156409128004,0.0,53.554788812755184,45.84545104209961,0.0,2152.0202142932676
43124566,0,donothing,donothing,donothing,23753.58652909112,498.5868713469893,619.0630118098252,982.2173371835232,0.0,36.78116745589762,43.14234589832627,67.29962499825159,375.22751230152056,465.02277634779347,761.2657338567805,86.57819158957062,110.89788956370545,202.0801277961732,0.0
43124566,1,below_25,donothing,below,24788.047901728896,498.5868713469893,619.0630118098252,599.6532236965993,29416.99837722348,36.78116745589762,43.14234589832627,35.20578967160473,375.22751230152056,465.02277634779347,487.06301843994544,86.57819158957062,110.89788956370545,106.95027117178479,0.0
